year_film,category,nominee,movie_title,sagwin
2005,tv,adewale akinnuoye-agbaje,lost,True
2005,tv,cynthia watros,lost,True
2005,tv,daniel dae kim,lost,True
2005,tv,dominic monaghan,lost,True
2005,tv,emilie de ravin,lost,True
2005,tv,evangeline lilly,lost,True
2005,tv,harold perrineau,lost,True
2005,tv,ian somerhalder,lost,True
2005,tv,jorge garcia,lost,True
2005,tv,josh holloway,lost,True
2005,tv,maggie grace,lost,True
2005,tv,malcolm david kelley,lost,True
2005,tv,matthew fox,lost,True
2005,tv,michelle rodriguez,lost,True
2005,tv,naveen andrews,lost,True
2005,tv,terry o'quinn,lost,True
2005,tv,yunjin kim,lost,True
2005,tv,,six feet under,False
2005,tv,frances conroy,six feet under,False
2005,tv,freddy rodriguez,six feet under,False
2005,tv,james cromwell,six feet under,False
2005,tv,jeremy sisto,six feet under,False
2005,tv,joanna cassidy,six feet under,False
2005,tv,justina machado,six feet under,False
2005,tv,lauren ambrose,six feet under,False
2005,tv,mathew st patrick,six feet under,False
2005,tv,michael c hall,six feet under,False
2005,tv,peter krause,six feet under,False
2005,tv,rachel griffiths,six feet under,False
2005,tv,tina holmes,six feet under,False
2005,tv,,the closer,False
2005,tv,corey reynolds,the closer,False
2005,tv,gw bailey,the closer,False
2005,tv,gina ravera,the closer,False
2005,tv,jk simmons,the closer,False
2005,tv,jon tenney,the closer,False
2005,tv,kyra sedgwick,the closer,False
2005,tv,michael paul chan,the closer,False
2005,tv,raymond cruz,the closer,False
2005,tv,robert gossett,the closer,False
2005,tv,tony denison,the closer,False
2005,tv,,the west wing,False
2005,tv,alan alda,the west wing,False
2005,tv,allison janney,the west wing,False
2005,tv,bradley whitford,the west wing,False
2005,tv,dul,the west wing,False
2005,tv,janeane garofalo,the west wing,False
2005,tv,janel moloney,the west wing,False
2005,tv,jimmy smits,the west wing,False
2005,tv,john spencer,the west wing,False
2005,tv,joshua malina,the west wing,False
2005,tv,kristin chenoweth,the west wing,False
2005,tv,martin sheen,the west wing,False
2005,tv,mary mccormack,the west wing,False
2005,tv,richard schiff,the west wing,False
2005,tv,teri polo,the west wing,False
2005,tv,candice bergen,boston legal,False
2005,tv,felicity huffman,desperate housewives,True
2005,tv,patricia heaton,everybody loves raymond,False
2005,tv,mary-louise parker,weeds,False
2005,tv,megan mullally,will & grace,False
2005,tv,geena davis,commander in chief,False
2005,tv,sandra oh,grey's anatomy,True
2005,tv,mariska hargitay,law & order: svu,False
2005,tv,patricia arquette,medium,False
2005,tv,kyra sedgwick,the closer,False
2005,actress,ziyi zhang,memoirs of a geisha,False
2005,actress,judi dench,mrs. henderson presents,False
2005,actress,charlize theron,north country,False
2005,actress,felicity huffman,transamerica,False
2005,actress,reese witherspoon,walk the line,True
2005,supporting actress,michelle williams,brokeback mountain,False
2005,supporting actress,catherine keener,capote,False
2005,supporting actress,amy adams,junebug,False
2005,supporting actress,frances mcdormand,north country,False
2005,supporting actress,rachel weisz,the constant gardener,True
2005,tv,joanne woodward,empire falls,False
2005,tv,robin wright,empire falls,False
2005,tv,tonantzin carmelo,into the west,False
2005,tv,s epatha merkerson,lackawanna blues,True
2005,tv,cynthia nixon,warm springs,False
2005,honorary,shirley temple black,,True
2005,tv,james spader,boston legal,False
2005,tv,william shatner,boston legal,False
2005,tv,larry david,curb your enthusiasm,False
2005,tv,jason lee,my name is earl,False
2005,tv,sean hayes,will & grace,True
2005,tv,kiefer sutherland,24,True
2005,tv,ian mcshane,deadwood,False
2005,tv,patrick dempsey,grey's anatomy,False
2005,tv,hugh laurie,house,False
2005,tv,alan alda,the west wing,False
2005,actor,heath ledger,brokeback mountain,False
2005,actor,philip seymour hoffman,capote,True
2005,actor,russell crowe,cinderella man,False
2005,actor,david strathairn,"good night, and good luck.",False
2005,actor,joaquin phoenix,walk the line,False
2005,supporting actor,jake gyllenhaal,brokeback mountain,False
2005,supporting actor,paul giamatti,cinderella man,True
2005,supporting actor,don cheadle,crash,False
2005,supporting actor,matt dillon,crash,False
2005,supporting actor,george clooney,syriana,False
2005,tv,ed harris,empire falls,False
2005,tv,paul newman,empire falls,True
2005,tv,ted danson,knights of the south bronx,False
2005,tv,christopher plummer,our fathers,False
2005,tv,kenneth branagh,warm springs,False
2004,picture,dustin hoffman,finding neverland,False
2004,picture,johnny depp,finding neverland,False
2004,picture,julie christie,finding neverland,False
2004,picture,kate winslet,finding neverland,False
2004,picture,radha mitchel,finding neverland,False
2004,picture,don cheadle,hotel rwanda,False
2004,picture,joaquin phoenix,hotel rwanda,False
2004,picture,nick nolte,hotel rwanda,False
2004,picture,sophie okonedo,hotel rwanda,False
2004,picture,clint eastwood,million dollar baby,False
2004,picture,hilary swank,million dollar baby,False
2004,picture,morgan freeman,million dollar baby,False
2004,picture,aunjanue ellis,ray,False
2004,picture,clifton powell,ray,False
2004,picture,harry lennix,ray,False
2004,picture,jamie foxx,ray,False
2004,picture,kerry washington,ray,False
2004,picture,larenz tate,ray,False
2004,picture,regina king,ray,False
2004,picture,terrence howard,ray,False
2004,picture,paul giamatti,sideways,True
2004,picture,sandra oh,sideways,True
2004,picture,thomas haden church,sideways,True
2004,picture,virginia madsen,sideways,True
2004,picture,alan alda,the aviator,False
2004,picture,alec baldwin,the aviator,False
2004,picture,cate blanchett,the aviator,False
2004,picture,danny huston,the aviator,False
2004,picture,gwen stefani,the aviator,False
2004,picture,ian holm,the aviator,False
2004,picture,john c reilly,the aviator,False
2004,picture,jude law,the aviator,False
2004,picture,kate beckinsale,the aviator,False
2004,picture,leonardo dicaprio,the aviator,False
2004,tv,,arrested development,False
2004,tv,alia shawkat,arrested development,False
2004,tv,david cross,arrested development,False
2004,tv,jason bateman,arrested development,False
2004,tv,jeffrey tambor,arrested development,False
2004,tv,jessica walter,arrested development,False
2004,tv,michael cera,arrested development,False
2004,tv,portia de rossi,arrested development,False
2004,tv,tony hale,arrested development,False
2004,tv,will arnett,arrested development,False
2004,tv,,desperate housewives,True
2004,tv,andrea bowen,desperate housewives,True
2004,tv,brenda strong,desperate housewives,True
2004,tv,cody kasch,desperate housewives,True
2004,tv,eva longoria,desperate housewives,True
2004,tv,felicity huffman,desperate housewives,True
2004,tv,james denton,desperate housewives,True
2004,tv,jesse metcalfe,desperate housewives,True
2004,tv,marcia cross,desperate housewives,True
2004,tv,mark moses,desperate housewives,True
2004,tv,nicollette sheridan,desperate housewives,True
2004,tv,ricardo antonio chavira,desperate housewives,True
2004,tv,steven culp,desperate housewives,True
2004,tv,teri hatcher,desperate housewives,True
2004,tv,,everybody loves raymond,False
2004,tv,brad garrett,everybody loves raymond,False
2004,tv,doris roberts,everybody loves raymond,False
2004,tv,madylin sweeten,everybody loves raymond,False
2004,tv,monica horan,everybody loves raymond,False
2004,tv,patricia heaton,everybody loves raymond,False
2004,tv,peter boyle,everybody loves raymond,False
2004,tv,ray romano,everybody loves raymond,False
2004,tv,,sex and the city,False
2004,tv,cynthia nixon,sex and the city,False
2004,tv,kim cattrall,sex and the city,False
2004,tv,kristin davis,sex and the city,False
2004,tv,sarah jessica parker,sex and the city,False
2004,tv,,will & grace,False
2004,tv,debra messing,will & grace,False
2004,tv,eric mccormack,will & grace,False
2004,tv,megan mullally,will & grace,False
2004,tv,sean hayes,will & grace,False
2004,tv,,24,False
2004,tv,carlos bernard,24,False
2004,tv,dennis haysbert,24,False
2004,tv,elisha cuthbert,24,False
2004,tv,james badge dale,24,False
2004,tv,joaquim de almeida,24,False
2004,tv,kiefer sutherland,24,False
2004,tv,mary lynn rajskub,24,False
2004,tv,paul schulze,24,False
2004,tv,reiko aylesworth,24,False
2004,tv,,csi: crime scene investigation,True
2004,tv,eric szmanda,csi: crime scene investigation,True
2004,tv,gary dourdan,csi: crime scene investigation,True
2004,tv,george eads,csi: crime scene investigation,True
2004,tv,jorja fox,csi: crime scene investigation,True
2004,tv,marg helgenberger,csi: crime scene investigation,True
2004,tv,paul guilfoyle,csi: crime scene investigation,True
2004,tv,robert david hall,csi: crime scene investigation,True
2004,tv,william petersen,csi: crime scene investigation,True
2004,tv,,six feet under,False
2004,tv,ben foster,six feet under,False
2004,tv,frances conroy,six feet under,False
2004,tv,freddy rodriguez,six feet under,False
2004,tv,idalis de leon,six feet under,False
2004,tv,james cromwell,six feet under,False
2004,tv,justin theroux,six feet under,False
2004,tv,justina machado,six feet under,False
2004,tv,lauren ambrose,six feet under,False
2004,tv,mathew st patrick,six feet under,False
2004,tv,mena suvari,six feet under,False
2004,tv,michael c hall,six feet under,False
2004,tv,peter facinelli,six feet under,False
2004,tv,peter krause,six feet under,False
2004,tv,rachel griffiths,six feet under,False
2004,tv,sprague grayden,six feet under,False
2004,tv,,the sopranos,False
2004,tv,aida turturro,the sopranos,False
2004,tv,dominic chianese,the sopranos,False
2004,tv,drea de matteo,the sopranos,False
2004,tv,edie falco,the sopranos,False
2004,tv,james gandolfini,the sopranos,False
2004,tv,jamie-lynn sigler,the sopranos,False
2004,tv,john ventimiglia,the sopranos,False
2004,tv,lorraine bracco,the sopranos,False
2004,tv,michael imperioli,the sopranos,False
2004,tv,robert iler,the sopranos,False
2004,tv,steve buscemi,the sopranos,False
2004,tv,steven r schirripa,the sopranos,False
2004,tv,steven van zandt,the sopranos,False
2004,tv,tony sirico,the sopranos,False
2004,tv,vincent curatola,the sopranos,False
2004,tv,,the west wing,False
2004,tv,allison janney,the west wing,False
2004,tv,bradley whitford,the west wing,False
2004,tv,dulé hill,the west wing,False
2004,tv,janel moloney,the west wing,False
2004,tv,john spencer,the west wing,False
2004,tv,joshua malina,the west wing,False
2004,tv,kristin chenoweth,the west wing,False
2004,tv,lily tomlin,the west wing,False
2004,tv,martin sheen,the west wing,False
2004,tv,mary mccormack,the west wing,False
2004,tv,richard schiff,the west wing,False
2004,tv,stockard channing,the west wing,False
2004,tv,teri hatcher,desperate housewives,True
2004,tv,doris roberts,everybody loves raymond,False
2004,tv,patricia heaton,everybody loves raymond,False
2004,tv,sarah jessica parker,sex and the city,False
2004,tv,megan mullally,will & grace,False
2004,tv,jennifer garner,alias,True
2004,tv,christine lahti,jack & bobby,False
2004,tv,drea de matteo,the sopranos,False
2004,tv,edie falco,the sopranos,False
2004,tv,allison janney,the west wing,False
2004,actress,annette bening,being julia,False
2004,actress,kate winslet,eternal sunshine of the spotless mind,False
2004,actress,catalina sandino moreno,maria full of grace,False
2004,actress,hilary swank,million dollar baby,True
2004,actress,imelda staunton,vera drake,False
2004,supporting actress,sophie okonedo,hotel rwanda,False
2004,supporting actress,laura linney,kinsey,False
2004,supporting actress,virginia madsen,sideways,False
2004,supporting actress,cloris leachman,spanglish,False
2004,supporting actress,cate blanchett,the aviator,True
2004,tv,hilary swank,iron jawed angels,False
2004,tv,patricia heaton,neil simon's the goodbye girl,False
2004,tv,charlize theron,the life and death of peter sellers,False
2004,tv,glenn close,the lion in winter,True
2004,tv,keke palmer,the wool cap,False
2004,honorary,james garner,,True
2004,tv,jason bateman,arrested development,False
2004,tv,ray romano,everybody loves raymond,False
2004,tv,tony shalhoub,monk,True
2004,tv,charlie sheen,two and a half men,False
2004,tv,sean hayes,will & grace,False
2004,tv,kiefer sutherland,24,False
2004,tv,hank azaria,huff,False
2004,tv,jerry orbach,law & order,True
2004,tv,james gandolfini,the sopranos,False
2004,tv,anthony lapaglia,without a trace,False
2004,actor,johnny depp,finding neverland,False
2004,actor,don cheadle,hotel rwanda,False
2004,actor,jamie foxx,ray,True
2004,actor,paul giamatti,sideways,False
2004,actor,leonardo dicaprio,the aviator,False
2004,supporting actor,jamie foxx,collateral,False
2004,supporting actor,freddie highmore,finding neverland,False
2004,supporting actor,morgan freeman,million dollar baby,True
2004,supporting actor,thomas haden church,sideways,False
2004,supporting actor,james garner,the notebook,False
2004,tv,barry pepper,3,False
2004,tv,jon voight,mitch albom's the five people you meet in heaven,False
2004,tv,jamie foxx,redemption,False
2004,tv,geoffrey rush,the life and death of peter sellers,True
2004,tv,william h macy,the wool cap,False
2003,picture,djimon hounsou,in america,False
2003,picture,emma bolger,in america,False
2003,picture,paddy considine,in america,False
2003,picture,samantha morton,in america,False
2003,picture,sarah bolger,in america,False
2003,picture,andy serkis,lord of the rings: the return of the king,True
2003,picture,bernard hill,lord of the rings: the return of the king,True
2003,picture,billy boyd,lord of the rings: the return of the king,True
2003,picture,cate blanchett,lord of the rings: the return of the king,True
2003,picture,david wenham,lord of the rings: the return of the king,True
2003,picture,dominic monaghan,lord of the rings: the return of the king,True
2003,picture,elijah wood,lord of the rings: the return of the king,True
2003,picture,hugo weaving,lord of the rings: the return of the king,True
2003,picture,ian holm,lord of the rings: the return of the king,True
2003,picture,ian mckellen,lord of the rings: the return of the king,True
2003,picture,john noble,lord of the rings: the return of the king,True
2003,picture,john rhys-davies,lord of the rings: the return of the king,True
2003,picture,karl urban,lord of the rings: the return of the king,True
2003,picture,liv tyler,lord of the rings: the return of the king,True
2003,picture,miranda otto,lord of the rings: the return of the king,True
2003,picture,orlando bloom,lord of the rings: the return of the king,True
2003,picture,sean astin,lord of the rings: the return of the king,True
2003,picture,sean bean,lord of the rings: the return of the king,True
2003,picture,viggo mortensen,lord of the rings: the return of the king,True
2003,picture,kevin bacon,mystic river,False
2003,picture,laura linney,mystic river,False
2003,picture,laurence fishburne,mystic river,False
2003,picture,marcia gay harden,mystic river,False
2003,picture,sean penn,mystic river,False
2003,picture,tim robbins,mystic river,False
2003,picture,chris cooper,seabiscuit,False
2003,picture,elizabeth banks,seabiscuit,False
2003,picture,gary stevens,seabiscuit,False
